,company,ESG_Rank,topic_num_0,topic_num_1,topic_num_2,topic_num_3,topic_num_4,topic_num_5,topic_num_6,topic_num_7,topic_num_8,topic_num_9,topic_num_10,topic_num_11,topic_num_12,topic_num_13,topic_num_14,topic_num_15,topic_num_16,topic_num_17,topic_num_18,topic_num_19,topic_num_20,topic_num_21,topic_num_22,topic_num_23,topic_num_24,topic_num_25,topic_num_26,topic_num_27,topic_num_28,topic_num_29,topic_num_30,topic_num_31,topic_num_32,topic_num_33,topic_num_34,topic_num_35,topic_num_36,topic_num_37,topic_num_38,topic_num_39,topic_num_40,topic_num_41,topic_num_42,topic_num_43,topic_num_44,topic_num_45,topic_num_46,topic_num_47,topic_num_48,topic_num_49,topic_num_50,topic_num_51,topic_num_52,topic_num_53,topic_num_54,topic_num_55,topic_num_56,topic_num_57,topic_num_58,topic_num_59,ESG_Rating_band,E_Rank,E_Rating_band,S_Rank,S_Rating_band,G_Rank,G_Rating_band
49,«Росатом»,42,0.0,0.0,0.031031567920648,0.011331126496595059,0.011331126496595059,0.0,0.025337169108035594,0.016024632768449867,0.021198596578227414,0.008012316384224933,0.019626086799092578,0.019626086799092578,0.019626086799092578,0.026573847148091162,0.019626086799092578,0.016024632768449867,0.013877739063794144,0.0,0.027755478127588287,0.027755478127588287,0.021198596578227414,0.021198596578227414,0.022662252993190114,0.03842571949022093,0.016024632768449867,0.03204926553689973,0.008012316384224933,0.03204926553689973,0.008012316384224933,0.03204926553689973,0.008012316384224933,0.016024632768449867,0.025337169108035594,0.008012316384224933,0.017916084092362276,0.03303562675802637,0.0,0.022662252993190114,0.017916084092362276,0.05192574487976658,0.017916084092362276,0.022662252993190114,0.022662252993190114,0.008012316384224933,0.021198596578227414,0.019626086799092578,0.011331126496595059,0.019626086799092578,0.011331126496595059,0.017916084092362276,0.027755478127588287,0.03583216818472456,0.03303562675802637,0.0,0.011331126496595059,0.03303562675802637,0.013877739063794144,0.0240369491526748,0.019626086799092578,0.033993379489785175,BB,30,BB,44,BB,64,BB
50,"«Роснефть», нефтяная компания",5,0.0,0.0,0.0,0.012551092808470124,0.012551092808470124,0.0,0.025102185616940248,0.017749925672341866,0.021739130434782608,0.0,0.028065096711647943,0.028065096711647943,0.021739130434782608,0.03549985134468373,0.025102185616940248,0.012551092808470124,0.012551092808470124,0.0,0.028065096711647943,0.030743773095067282,0.028065096711647943,0.017749925672341866,0.03549985134468373,0.04162726555462339,0.012551092808470124,0.03969004039892507,0.04162726555462339,0.028065096711647943,0.021739130434782608,0.03549985134468373,0.012551092808470124,0.021739130434782608,0.04861017342390848,0.012551092808470124,0.025102185616940248,0.04861017342390848,0.0,0.017749925672341866,0.017749925672341866,0.017749925672341866,0.017749925672341866,0.025102185616940248,0.021739130434782608,0.0,0.025102185616940248,0.025102185616940248,0.017749925672341866,0.012551092808470124,0.021739130434782608,0.021739130434782608,0.03320707025330319,0.03549985134468373,0.03320707025330319,0.0,0.028065096711647943,0.028065096711647943,0.012551092808470124,0.030743773095067282,0.03320707025330319,0.04162726555462339,AA,4,AA,22,A,5,AAA
51,«Ростелеком»,73,0.0,0.0,0.024793600110186723,0.021471887546694365,0.01753172276794056,0.0,0.024793600110186723,0.01753172276794056,0.021471887546694365,0.012396800055093362,0.024793600110186723,0.021471887546694365,0.01753172276794056,0.024793600110186723,0.027720087626661897,0.0,0.0,0.012396800055093362,0.024793600110186723,0.021471887546694365,0.012396800055093362,0.027720087626661897,0.027720087626661897,0.04294377509338873,0.012396800055093362,0.03279884999876884,0.0,0.01753172276794056,0.012396800055093362,0.03506344553588112,0.012396800055093362,0.01753172276794056,0.01753172276794056,0.0,0.0,0.044697298250313926,0.0,0.01753172276794056,0.027720087626661897,0.0,0.021471887546694365,0.021471887546694365,0.024793600110186723,0.0,0.021471887546694365,0.021471887546694365,0.012396800055093362,0.021471887546694365,0.05111331604681276,0.024793600110186723,0.03506344553588112,0.03506344553588112,0.027720087626661897,0.0,0.021471887546694365,0.021471887546694365,0.012396800055093362,0.03719040016528008,0.012396800055093362,0.021471887546694365,CCC,94,C,80,CCC,68-69,BB
52,"«Русагро», группа компаний",99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13671718540493263,0.0,0.0,0.0,0.0,0.09667364890456635,0.0,0.09667364890456635,0.09667364890456635,0.0,0.0,0.09667364890456635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC,142,C,136,C,54,BBB
53,"«Русал», объединенная компания",14,0.015607862099528717,0.0,0.015607862099528717,0.015607862099528717,0.0,0.0,0.02703361015391239,0.02703361015391239,0.02703361015391239,0.015607862099528717,0.03823129811956991,0.02703361015391239,0.02207285026080252,0.03823129811956991,0.02703361015391239,0.02207285026080252,0.0,0.0,0.02703361015391239,0.0,0.02703361015391239,0.02207285026080252,0.0349002406379888,0.04129452161274343,0.015607862099528717,0.04129452161274343,0.0,0.03823129811956991,0.015607862099528717,0.04414570052160504,0.015607862099528717,0.02703361015391239,0.02703361015391239,0.0,0.02207285026080252,0.04414570052160504,0.0,0.02703361015391239,0.02207285026080252,0.0,0.02207285026080252,0.02207285026080252,0.02703361015391239,0.0,0.031215724199057434,0.02207285026080252,0.02207285026080252,0.02207285026080252,0.02207285026080252,0.02703361015391239,0.03823129811956991,0.0349002406379888,0.031215724199057434,0.0,0.015607862099528717,0.031215724199057434,0.02207285026080252,0.0349002406379888,0.02703361015391239,0.02207285026080252,A,11,A,15,A,8,AA
54,"«РуссНефть», нефтегазовая компания",100,0.020008004803202244,0.0,0.020008004803202244,0.020008004803202244,0.0,0.0,0.02829559174871464,0.02829559174871464,0.020008004803202244,0.0,0.0,0.02829559174871464,0.02829559174871464,0.04001600960640449,0.020008004803202244,0.0,0.0,0.0,0.03465488087722843,0.0,0.020008004803202244,0.020008004803202244,0.020008004803202244,0.056591183497429295,0.02829559174871464,0.04001600960640449,0.02829559174871464,0.02829559174871464,0.020008004803202244,0.04473925883410252,0.0,0.02829559174871464,0.04001600960640449,0.020008004803202244,0.02829559174871464,0.052936204939858955,0.0,0.02829559174871464,0.020008004803202244,0.0,0.02829559174871464,0.020008004803202244,0.03465488087722843,0.0,0.02829559174871464,0.02829559174871464,0.020008004803202244,0.020008004803202244,0.02829559174871464,0.020008004803202244,0.049009402539000456,0.03465488087722843,0.03465488087722843,0.0,0.03465488087722843,0.02829559174871464,0.020008004803202244,0.03465488087722843,0.0,0.020008004803202244,CC,100,C,129,C,72,BB
55,«Русский уголь»,150,0.0,0.0,0.02684140635475095,0.0,0.0,0.0,0.02684140635475095,0.037959480900056165,0.02684140635475095,0.0,0.02684140635475095,0.037959480900056165,0.02684140635475095,0.06574774954783767,0.02684140635475095,0.0,0.0,0.0,0.06574774954783767,0.04649067955303078,0.02684140635475095,0.0,0.04649067955303078,0.02684140635475095,0.0,0.04649067955303078,0.0,0.037959480900056165,0.0,0.037959480900056165,0.02684140635475095,0.02684140635475095,0.02684140635475095,0.0,0.02684140635475095,0.04649067955303078,0.0,0.037959480900056165,0.037959480900056165,0.0,0.037959480900056165,0.037959480900056165,0.037959480900056165,0.0,0.037959480900056165,0.037959480900056165,0.02684140635475095,0.02684140635475095,0.02684140635475095,0.037959480900056165,0.0536828127095019,0.04649067955303078,0.037959480900056165,0.0,0.0,0.02684140635475095,0.0,0.04649067955303078,0.0,0.02684140635475095,C,140,C,147,C,143-145,CC
56,«СИБУР Холдинг»,33,0.0,0.0,0.011689711619540431,0.011689711619540431,0.028633828708157623,0.0,0.023379423239080863,0.026138989818661564,0.03092806984336607,0.011689711619540431,0.016531748712584435,0.016531748712584435,0.026138989818661564,0.0404943489017446,0.020247174450872294,0.011689711619540431,0.03306349742516887,0.016531748712584435,0.03092806984336607,0.016531748712584435,0.026138989818661564,0.026138989818661564,0.028633828708157623,0.03877038734947337,0.011689711619540431,0.03306349742516887,0.03306349742516887,0.0404943489017446,0.011689711619540431,0.036966113908283436,0.016531748712584435,0.016531748712584435,0.035069134858621294,0.020247174450872294,0.023379423239080863,0.03877038734947337,0.0,0.020247174450872294,0.020247174450872294,0.0,0.016531748712584435,0.023379423239080863,0.036966113908283436,0.0,0.023379423239080863,0.035069134858621294,0.020247174450872294,0.016531748712584435,0.011689711619540431,0.020247174450872294,0.04675884647816174,0.035069134858621294,0.026138989818661564,0.0,0.023379423239080863,0.020247174450872294,0.026138989818661564,0.035069134858621294,0.023379423239080863,0.020247174450872294,BBB,33,B,30,BBB,42,BBB
57,«Сахалинская энергия»,121,0.0,0.0,0.0,0.0,0.0,0.0,0.02900073952828708,0.02900073952828708,0.050230754320064304,0.0,0.0410132391597531,0.02900073952828708,0.02900073952828708,0.050230754320064304,0.02900073952828708,0.0,0.0,0.0,0.0410132391597531,0.0,0.02900073952828708,0.0,0.0410132391597531,0.0410132391597531,0.0,0.050230754320064304,0.0,0.02900073952828708,0.02900073952828708,0.050230754320064304,0.02900073952828708,0.0410132391597531,0.02900073952828708,0.0,0.0,0.06484762498301509,0.0,0.050230754320064304,0.02900073952828708,0.0,0.0410132391597531,0.02900073952828708,0.0410132391597531,0.0,0.0410132391597531,0.0410132391597531,0.02900073952828708,0.02900073952828708,0.02900073952828708,0.0,0.050230754320064304,0.050230754320064304,0.0410132391597531,0.0,0.02900073952828708,0.02900073952828708,0.0,0.05800147905657416,0.0,0.02900073952828708,CC,113,C,112,CC,122,CCC
58,«Северсталь»,13,0.0,0.0,0.02002270527292984,0.011560114279230581,0.011560114279230581,0.0,0.02002270527292984,0.016348470396270763,0.016348470396270763,0.0,0.023120228558461162,0.02002270527292984,0.011560114279230581,0.028316381352376668,0.023120228558461162,0.023120228558461162,0.011560114279230581,0.016348470396270763,0.034680342837691745,0.030585187510330805,0.025849201356025562,0.025849201356025562,0.030585187510330805,0.036556291134204354,0.011560114279230581,0.03834056159783759,0.023120228558461162,0.025849201356025562,0.02002270527292984,0.034680342837691745,0.016348470396270763,0.016348470396270763,0.034680342837691745,0.011560114279230581,0.028316381352376668,0.04004541054585969,0.0,0.02002270527292984,0.016348470396270763,0.0,0.016348470396270763,0.025849201356025562,0.023120228558461162,0.0,0.02002270527292984,0.02002270527292984,0.02002270527292984,0.011560114279230581,0.016348470396270763,0.023120228558461162,0.030585187510330805,0.03834056159783759,0.03269694079254153,0.0,0.023120228558461162,0.034680342837691745,0.011560114279230581,0.025849201356025562,0.023120228558461162,0.030585187510330805,A,6,AA,7,AA,34,BBB
59,"«Сибантрацит», группа",147,0.0,0.0,0.04343722427630693,0.0,0.03071475584169756,0.0,0.03071475584169756,0.053199517659893156,0.03071475584169756,0.0,0.0,0.03071475584169756,0.0,0.04343722427630693,0.03071475584169756,0.0,0.0,0.0,0.06142951168339512,0.0,0.0,0.03071475584169756,0.03071475584169756,0.04343722427630693,0.0,0.053199517659893156,0.0,0.03071475584169756,0.03071475584169756,0.053199517659893156,0.03071475584169756,0.03071475584169756,0.04343722427630693,0.03071475584169756,0.0,0.0686802819743445,0.0,0.04343722427630693,0.03071475584169756,0.0,0.0,0.0,0.06142951168339512,0.0,0.03071475584169756,0.04343722427630693,0.0,0.053199517659893156,0.03071475584169756,0.0,0.04343722427630693,0.03071475584169756,0.04343722427630693,0.0,0.0,0.0,0.0,0.03071475584169756,0.0,0.0,C,144,C,133,C,132,CC
60,"«Славнефть», группа",143,0.0,0.0,0.033398337806090056,0.0,0.0,0.0,0.033398337806090056,0.02361619114304532,0.033398337806090056,0.0,0.0,0.033398337806090056,0.02361619114304532,0.033398337806090056,0.0,0.0,0.0,0.02361619114304532,0.033398337806090056,0.0,0.02361619114304532,0.0,0.05280740876547779,0.05280740876547779,0.02361619114304532,0.05280740876547779,0.033398337806090056,0.0,0.033398337806090056,0.04723238228609064,0.02361619114304532,0.040904442941012614,0.040904442941012614,0.0,0.02361619114304532,0.05280740876547779,0.0,0.033398337806090056,0.02361619114304532,0.0,0.033398337806090056,0.040904442941012614,0.033398337806090056,0.0,0.033398337806090056,0.033398337806090056,0.033398337806090056,0.02361619114304532,0.033398337806090056,0.033398337806090056,0.040904442941012614,0.04723238228609064,0.02361619114304532,0.0,0.033398337806090056,0.033398337806090056,0.0,0.033398337806090056,0.0,0.02361619114304532,C,141,C,153,C,123,CCC
61,«Совкомфлот»,78,0.0,0.0,0.0,0.0,0.035623524993954825,0.0,0.0,0.05037927218598784,0.0,0.0,0.0,0.035623524993954825,0.035623524993954825,0.035623524993954825,0.035623524993954825,0.0,0.0,0.0,0.035623524993954825,0.0,0.0,0.06170175523422955,0.035623524993954825,0.035623524993954825,0.0,0.06170175523422955,0.0,0.035623524993954825,0.035623524993954825,0.06170175523422955,0.035623524993954825,0.0,0.05037927218598784,0.0,0.0,0.06170175523422955,0.0,0.05037927218598784,0.0,0.0,0.035623524993954825,0.035623524993954825,0.05037927218598784,0.0,0.035623524993954825,0.06170175523422955,0.035623524993954825,0.05037927218598784,0.035623524993954825,0.0,0.05037927218598784,0.035623524993954825,0.035623524993954825,0.0,0.035623524993954825,0.0,0.0,0.06170175523422955,0.0,0.0,CCC,64,CC,88,CCC,81,B
62,«Стройсервис»,122,0.0,0.0,0.04740454631399772,0.0,0.0,0.0,0.06704015231539909,0.06704015231539909,0.04740454631399772,0.0,0.0,0.04740454631399772,0.04740454631399772,0.06704015231539909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06704015231539909,0.0,0.09480909262799544,0.0,0.04740454631399772,0.0,0.09480909262799544,0.0,0.04740454631399772,0.04740454631399772,0.0,0.0,0.04740454631399772,0.0,0.04740454631399772,0.04740454631399772,0.0,0.04740454631399772,0.04740454631399772,0.06704015231539909,0.0,0.04740454631399772,0.04740454631399772,0.0,0.04740454631399772,0.0,0.0,0.06704015231539909,0.0,0.04740454631399772,0.0,0.0,0.08210708272559601,0.0,0.06704015231539909,0.0,0.0,CC,101,C,95,CC,147,CC
63,«Сургутнефтегаз»,72,0.014262447634628236,0.0,0.014262447634628236,0.014262447634628236,0.0,0.0,0.024703283943466665,0.020170146877527318,0.024703283943466665,0.0,0.014262447634628236,0.020170146877527318,0.020170146877527318,0.040340293755054636,0.028524895269256473,0.0,0.0,0.0,0.03189180243655982,0.020170146877527318,0.028524895269256473,0.020170146877527318,0.03189180243655982,0.040340293755054636,0.028524895269256473,0.03773488952830772,0.040340293755054636,0.03493571918800407,0.020170146877527318,0.03773488952830772,0.014262447634628236,0.024703283943466665,0.049406567886933345,0.014262447634628236,0.020170146877527318,0.05523822216507052,0.0,0.020170146877527318,0.020170146877527318,0.0,0.020170146877527318,0.028524895269256473,0.024703283943466665,0.014262447634628236,0.024703283943466665,0.020170146877527318,0.014262447634628236,0.014262447634628236,0.020170146877527318,0.03493571918800407,0.03773488952830772,0.03773488952830772,0.024703283943466665,0.0,0.024703283943466665,0.024703283943466665,0.014262447634628236,0.03189180243655982,0.020170146877527318,0.03189180243655982,CCC,39,B,110,CC,102,B
64,"«Титан», группа компаний (нефтехимия)",127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053074489243427524,0.0,0.0,0.0,0.0,0.0,0.07505866250408015,0.0,0.0,0.053074489243427524,0.0,0.0,0.053074489243427524,0.0,0.0,0.0,0.07505866250408015,0.0,0.07505866250408015,0.0,0.053074489243427524,0.0,0.053074489243427524,0.0,0.053074489243427524,0.0,0.0,0.0,0.053074489243427524,0.0,0.053074489243427524,0.053074489243427524,0.0,0.0,0.0,0.07505866250408015,0.0,0.0,0.053074489243427524,0.0,0.0,0.0,0.0,0.07505866250408015,0.07505866250408015,0.053074489243427524,0.0,0.0,0.053074489243427524,0.0,0.053074489243427524,0.0,0.0,CC,104,C,120,CC,128-129,CC
65,«Тольяттиазот»,128,0.0,0.0,0.0,0.0,0.0,0.0,0.04159451654038515,0.03396178054056622,0.03396178054056622,0.0,0.0,0.024014605321403707,0.024014605321403707,0.048029210642807414,0.03396178054056622,0.0,0.0,0.0,0.024014605321403707,0.0,0.024014605321403707,0.0,0.03396178054056622,0.07204381596421111,0.0,0.05369828995148687,0.0,0.024014605321403707,0.024014605321403707,0.05369828995148687,0.024014605321403707,0.024014605321403707,0.0,0.024014605321403707,0.024014605321403707,0.05882352941176471,0.0,0.03396178054056622,0.03396178054056622,0.0,0.03396178054056622,0.024014605321403707,0.04159451654038515,0.0,0.03396178054056622,0.03396178054056622,0.04159451654038515,0.024014605321403707,0.03396178054056622,0.024014605321403707,0.05882352941176471,0.03396178054056622,0.03396178054056622,0.0,0.0,0.03396178054056622,0.024014605321403707,0.03396178054056622,0.0,0.0,CC,79,CC,119,CC,151,CC
66,«ТрансКонтейнер»,120,0.0,0.0,0.0,0.0,0.03454442679267334,0.0,0.04885319687460315,0.03454442679267334,0.03454442679267334,0.0,0.04885319687460315,0.04885319687460315,0.03454442679267334,0.03454442679267334,0.03454442679267334,0.0,0.0,0.0,0.06908885358534668,0.0,0.03454442679267334,0.0,0.0,0.03454442679267334,0.0,0.05983270232325383,0.0,0.03454442679267334,0.0,0.03454442679267334,0.03454442679267334,0.05983270232325383,0.0,0.03454442679267334,0.0,0.06908885358534668,0.0,0.04885319687460315,0.03454442679267334,0.0,0.04885319687460315,0.03454442679267334,0.04885319687460315,0.0,0.04885319687460315,0.04885319687460315,0.03454442679267334,0.0,0.0,0.03454442679267334,0.05983270232325383,0.05983270232325383,0.04885319687460315,0.0,0.03454442679267334,0.04885319687460315,0.0,0.0,0.0,0.03454442679267334,CC,112,C,127,C,112,CCC
67,«Трансмашхолдинг»,97,0.0,0.0,0.02306941649993959,0.0,0.02306941649993959,0.0,0.028254149544297523,0.02306941649993959,0.03262508169024823,0.016312540845124113,0.02306941649993959,0.02306941649993959,0.028254149544297523,0.03262508169024823,0.02306941649993959,0.0,0.0,0.0,0.03647595021543938,0.03262508169024823,0.028254149544297523,0.03262508169024823,0.03647595021543938,0.0515847834951202,0.016312540845124113,0.039957401478863154,0.016312540845124113,0.03262508169024823,0.02306941649993959,0.039957401478863154,0.016312540845124113,0.02306941649993959,0.028254149544297523,0.016312540845124113,0.0,0.0515847834951202,0.0,0.03262508169024823,0.02306941649993959,0.0,0.02306941649993959,0.028254149544297523,0.028254149544297523,0.0,0.028254149544297523,0.02306941649993959,0.02306941649993959,0.02306941649993959,0.02306941649993959,0.028254149544297523,0.04315892632778181,0.04315892632778181,0.03647595021543938,0.0,0.0,0.02306941649993959,0.016312540845124113,0.028254149544297523,0.028254149544297523,0.028254149544297523,CC,68,CC,125,C,86,B
68,«Транснефть»,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC,82,CC,76,CCC,115,CCC
69,«Упаковочные системы»,157-160,0.0,0.0,0.0,0.0,0.0,0.0,0.020399668712070152,0.028849488160527695,0.028849488160527695,0.0,0.0,0.028849488160527695,0.020399668712070152,0.04561504595866444,0.03533326266687867,0.0,0.0,0.0,0.03533326266687867,0.0,0.0,0.020399668712070152,0.0539724502402429,0.0,0.020399668712070152,0.040799337424140304,0.0,0.040799337424140304,0.020399668712070152,0.04561504595866444,0.020399668712070152,0.020399668712070152,0.0,0.0,0.020399668712070152,0.04996877926639077,0.0,0.028849488160527695,0.028849488160527695,0.0,0.028849488160527695,0.020399668712070152,0.028849488160527695,0.0,0.028849488160527695,0.028849488160527695,0.020399668712070152,0.020399668712070152,0.020399668712070152,0.0,0.04561504595866444,0.028849488160527695,0.03533326266687867,0.0,0.020399668712070152,0.028849488160527695,0.0,0.03533326266687867,0.0,0.028849488160527695,M,157-160,M,157-160,M,157-160,M
70,"«Уралхим», ОХК",18,0.0,0.0,0.021143019383791626,0.0,0.014950372381037679,0.0,0.029900744762075358,0.021143019383791626,0.025894804556031756,0.0,0.025894804556031756,0.021143019383791626,0.014950372381037679,0.03662078379814072,0.025894804556031756,0.0,0.0,0.0,0.033430048932935635,0.0,0.029900744762075358,0.025894804556031756,0.03662078379814072,0.04228603876758325,0.021143019383791626,0.047277228591753796,0.0,0.025894804556031756,0.021143019383791626,0.03955496732803428,0.014950372381037679,0.025894804556031756,0.021143019383791626,0.014950372381037679,0.025894804556031756,0.047277228591753796,0.0,0.021143019383791626,0.021143019383791626,0.0,0.021143019383791626,0.021143019383791626,0.025894804556031756,0.0,0.025894804556031756,0.021143019383791626,0.025894804556031756,0.014950372381037679,0.025894804556031756,0.029900744762075358,0.03662078379814072,0.033430048932935635,0.025894804556031756,0.0,0.021143019383791626,0.021143019383791626,0.021143019383791626,0.033430048932935635,0.014950372381037679,0.025894804556031756,A,23,BBB,8,AA,37,BBB
71,«ФК Открытие»,125,0.0,0.0,0.050572173742417355,0.0,0.0,0.0,0.0,0.03575992699260758,0.03575992699260758,0.0,0.03575992699260758,0.03575992699260758,0.03575992699260758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03575992699260758,0.03575992699260758,0.0,0.0,0.050572173742417355,0.0,0.0,0.0,0.0,0.03575992699260758,0.0,0.0,0.0,0.0,0.050572173742417355,0.03575992699260758,0.03575992699260758,0.0,0.0,0.050572173742417355,0.050572173742417355,0.03575992699260758,0.0,0.050572173742417355,0.03575992699260758,0.03575992699260758,0.03575992699260758,0.07151985398521515,0.050572173742417355,0.050572173742417355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC,138,C,138,C,116,CCC
72,«Фирма «Август»,137,0.0,0.0,0.0,0.0,0.0,0.0,0.027925408461537255,0.022801000529855352,0.022801000529855352,0.0,0.027925408461537255,0.022801000529855352,0.016122742092498785,0.03605154730252449,0.016122742092498785,0.0,0.016122742092498785,0.0,0.022801000529855352,0.0,0.016122742092498785,0.022801000529855352,0.022801000529855352,0.03605154730252449,0.016122742092498785,0.03224548418499757,0.0,0.016122742092498785,0.016122742092498785,0.03224548418499757,0.016122742092498785,0.016122742092498785,0.0,0.0,0.0,0.04265676602918492,0.0,0.022801000529855352,0.022801000529855352,0.0,0.022801000529855352,0.022801000529855352,0.027925408461537255,0.03224548418499757,0.016122742092498785,0.022801000529855352,0.016122742092498785,0.016122742092498785,0.022801000529855352,0.0,0.03224548418499757,0.03605154730252449,0.027925408461537255,0.0,0.0,0.022801000529855352,0.0,0.022801000529855352,0.0,0.0,C,129,C,118,CC,143-145,CC
73,«ФосАгро»,2,0.0,0.0,0.0,0.015151515151515152,0.021427478217774167,0.0,0.021427478217774167,0.021427478217774167,0.026243194054073903,0.0,0.030303030303030304,0.021427478217774167,0.015151515151515152,0.04008714107673622,0.026243194054073903,0.0,0.0,0.0,0.026243194054073903,0.021427478217774167,0.0,0.021427478217774167,0.030303030303030304,0.047913297881339086,0.021427478217774167,0.03387981784090591,0.0,0.030303030303030304,0.021427478217774167,0.047913297881339086,0.015151515151515152,0.021427478217774167,0.0,0.0,0.0,0.050251890762960605,0.0,0.021427478217774167,0.021427478217774167,0.0,0.021427478217774167,0.03387981784090591,0.026243194054073903,0.0,0.026243194054073903,0.021427478217774167,0.021427478217774167,0.021427478217774167,0.026243194054073903,0.021427478217774167,0.04008714107673622,0.03387981784090591,0.021427478217774167,0.0,0.026243194054073903,0.021427478217774167,0.015151515151515152,0.04008714107673622,0.015151515151515152,0.021427478217774167,AA,5,AA,3,AA,2,AAA
74,«Щёкиноазот»,139,0.0,0.0,0.0,0.0,0.018352485989660192,0.0,0.03178743817928745,0.025954334589839655,0.025954334589839655,0.0,0.018352485989660192,0.018352485989660192,0.0,0.04103740622899269,0.018352485989660192,0.0,0.036704971979320385,0.0,0.04495422618624463,0.0,0.025954334589839655,0.0,0.036704971979320385,0.025954334589839655,0.0,0.03178743817928745,0.0,0.04103740622899269,0.0,0.03178743817928745,0.018352485989660192,0.018352485989660192,0.025954334589839655,0.0,0.025954334589839655,0.04855611386843797,0.0,0.018352485989660192,0.025954334589839655,0.018352485989660192,0.025954334589839655,0.04103740622899269,0.03178743817928745,0.0,0.025954334589839655,0.03178743817928745,0.018352485989660192,0.018352485989660192,0.018352485989660192,0.025954334589839655,0.04103740622899269,0.025954334589839655,0.03178743817928745,0.0,0.0,0.036704971979320385,0.0,0.025954334589839655,0.018352485989660192,0.018352485989660192,C,143,C,124,CC,137,CC
75,«ЭЛ5-Энерго»,8,0.0,0.0,0.033058980245364314,0.0,0.02337622911060922,0.0,0.033058980245364314,0.033058980245364314,0.02337622911060922,0.0,0.0,0.033058980245364314,0.02337622911060922,0.040488816508945806,0.033058980245364314,0.0,0.0,0.0,0.02337622911060922,0.040488816508945806,0.033058980245364314,0.0,0.02337622911060922,0.05227083734893167,0.0,0.04675245822121844,0.0,0.033058980245364314,0.0,0.040488816508945806,0.02337622911060922,0.033058980245364314,0.0,0.0,0.0,0.07012868733182766,0.0,0.033058980245364314,0.033058980245364314,0.02337622911060922,0.033058980245364314,0.02337622911060922,0.033058980245364314,0.0,0.033058980245364314,0.040488816508945806,0.02337622911060922,0.02337622911060922,0.033058980245364314,0.02337622911060922,0.040488816508945806,0.04675245822121844,0.02337622911060922,0.0,0.02337622911060922,0.02337622911060922,0.02337622911060922,0.033058980245364314,0.0,0.033058980245364314,A,10,A,20,A,1,AAA
76,«Эфирное»,110,0.0,0.0,0.024379369155415966,0.0,0.017238817250844786,0.0,0.029858507340858008,0.024379369155415966,0.024379369155415966,0.0,0.03447763450168957,0.024379369155415966,0.024379369155415966,0.03854716722458498,0.017238817250844786,0.0,0.0,0.0,0.04222630603365802,0.0,0.024379369155415966,0.03447763450168957,0.03447763450168957,0.04875873831083193,0.0,0.04560962334262546,0.0,0.024379369155415966,0.017238817250844786,0.04222630603365802,0.017238817250844786,0.024379369155415966,0.017238817250844786,0.0,0.017238817250844786,0.051716451752534365,0.0,0.029858507340858008,0.024379369155415966,0.0,0.024379369155415966,0.029858507340858008,0.024379369155415966,0.0,0.029858507340858008,0.024379369155415966,0.017238817250844786,0.017238817250844786,0.017238817250844786,0.03854716722458498,0.04560962334262546,0.04560962334262546,0.03854716722458498,0.0,0.017238817250844786,0.029858507340858008,0.017238817250844786,0.04875873831083193,0.024379369155415966,0.029858507340858008,CC,99,C,75,CCC,146,CC
77,"«ЮТэйр», авиакомпания",87,0.01281735311305374,0.0,0.02866047285240671,0.01281735311305374,0.0,0.0,0.018126474606205607,0.0222003068103602,0.0222003068103602,0.018126474606205607,0.02563470622610748,0.0222003068103602,0.01281735311305374,0.031395974980055176,0.02866047285240671,0.01281735311305374,0.018126474606205607,0.0,0.05284730072595992,0.02866047285240671,0.01281735311305374,0.02563470622610748,0.02866047285240671,0.018126474606205607,0.01281735311305374,0.02866047285240671,0.01281735311305374,0.0,0.018126474606205607,0.038452059339161224,0.01281735311305374,0.0222003068103602,0.02563470622610748,0.0,0.018126474606205607,0.03391152880323975,0.0,0.018126474606205607,0.018126474606205607,0.0,0.0222003068103602,0.02563470622610748,0.018126474606205607,0.0,0.0222003068103602,0.018126474606205607,0.0222003068103602,0.01281735311305374,0.0222003068103602,0.03625294921241121,0.031395974980055176,0.040532029411899484,0.02866047285240671,0.0,0.018126474606205607,0.0222003068103602,0.0,0.0222003068103602,0.06902355890503284,0.018126474606205607,CCC,86,CC,79,CCC,97,B
